ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775551850.410,385,,1818828,1818828,57999180,91651660,,,
1775551876.463,386,,1818828,1818828,57999188,91651660,,,
1775551902.426,387,,1818828,1818828,57999196,91651660,,,
1775551928.168,388,,1819032,1819032,57999204,91651660,,,
1775551954.235,389,,1819032,1819032,57999212,91651660,,,
1775551980.134,390,,1819244,1819244,57999220,91651660,,,
1775552005.945,391,,1819244,1819244,57999228,91651660,,,
1775552032.000,392,,1819244,1819272,57999236,91651660,,,
1775552058.169,393,,1820072,1820152,57999244,91651660,,,
1775552083.900,394,,1820072,1820152,57999252,91651660,,,
1775552109.880,395,,1820236,1820236,57999260,91651660,,,
1775552135.727,396,,1820436,1820436,57999268,91651660,,,
1775552161.955,397,,1820436,1820436,57999276,91651660,,,
1775552187.685,398,,1820436,1820436,57999284,91651660,,,
1775552213.480,399,,1820436,1820436,57999292,91651660,,,
1775552239.575,400,,1820644,1820644,57999300,91651660,,,
1775552265.423,401,,1820888,1820888,57999308,91651660,,,
1775552291.571,402,,1820888,1820888,57999316,91651660,,,
1775552316.895,403,,1820888,1820888,57999324,91651660,,,
1775552341.931,404,,1820896,1820896,57999332,91651660,,,
1775552367.018,405,,1821308,1821308,57999340,91651660,,,
1775552392.460,406,,1821364,1821364,57999348,91651660,,,
1775552417.142,407,,1821364,1821364,57999356,91651660,,,
1775552441.946,408,,1821364,1821364,57999364,91651660,,,
1775552467.066,409,,1821364,1821364,57999372,91651660,,,
1775552491.724,410,,1821364,1821364,57999380,91651660,,,
1775552516.574,411,,1821364,1821364,57999388,91651660,,,
1775552541.422,412,,1821364,1821364,57999396,91651660,,,
1775552566.215,413,,1821572,1821572,57999404,91651660,,,
1775552590.852,414,,1821572,1821572,57999412,91651660,,,
1775552615.719,415,,1822192,1822192,57999420,91651660,,,
1775552640.723,416,,1822192,1822192,57999428,91651660,,,
1775552665.554,417,,1822824,1822824,57999436,91651660,,,
1775552690.352,418,,1822824,1822824,57999444,91651660,,,
1775552715.142,419,,1822824,1822824,57999452,91651660,,,
1775552740.174,420,,1823032,1823032,57999460,91651660,,,
1775552763.628,421,,1823236,1823236,57999468,91651660,,,
1775552785.181,422,,1823240,1823240,57999476,91651660,,,
1775552806.739,423,,1823240,1823240,57999480,91651660,,,
1775552828.624,424,,1823244,1823244,57999488,91651660,,,
1775552849.958,425,,1823244,1823244,57999496,91651660,,,
1775552871.842,426,,1823244,1823244,57999504,91651660,,,
1775552893.862,427,,1823244,1823244,57999512,91651660,,,
1775552915.931,428,,1823244,1823244,57999520,91651660,,,
1775552937.918,429,,1823244,1823244,57999528,91651660,,,
1775552959.798,430,,1823244,1823244,57999536,91651660,,,
1775552981.655,431,,1823244,1823244,57999544,91651660,,,
1775553002.367,432,,1823292,1823292,57999552,91651660,,,
1775553022.995,433,,1823528,1823528,57999556,91651660,,,
1775553043.872,434,,1823528,1823528,57999564,91651660,,,
1775553064.569,435,,1823528,1823528,57999572,91651660,,,
1775553085.378,436,,1823528,1823528,57999576,91651660,,,
1775553106.233,437,,1823740,1823740,57999584,91651660,,,
1775553126.998,438,,1823740,1823740,57999592,91651660,,,
1775553147.866,439,,1823740,1823740,57999600,91651660,,,
1775553168.902,440,,1823740,1823740,57999608,91651660,,,
1775553189.658,441,,1823740,1823740,57999616,91651660,,,
1775553210.485,442,,1823740,1823740,57999624,91651660,,,
1775553231.217,443,,1823740,1823804,57999628,91651660,,,
1775553251.980,444,,1823740,1823804,57999636,91651660,,,
1775553272.266,445,,1823744,1823804,57999644,91651660,,,
1775553292.368,446,,1823744,1823804,57999652,91651660,,,
1775553313.691,447,,1823748,1823804,57999660,91651660,,,
1775553334.896,448,,1824164,1824164,57999668,91651660,,,
1775553355.852,449,,1824164,1824164,57999676,91651660,,,
1775553377.131,450,,1824164,1824164,57999684,91651660,,,
1775553398.310,451,,1825144,1825144,57999692,91651660,,,
1775553419.249,452,,1825416,1825416,57999700,91651660,,,
1775553440.534,453,,1825416,1825416,57999708,91651660,,,
1775553461.546,454,,1825416,1825416,57999716,91651660,,,
1775553482.440,455,,1826248,1826248,57999724,91651660,,,
1775553503.229,456,,1826248,1826248,57999732,91651660,,,
1775553524.286,457,,1826248,1826248,57999740,91651660,,,
1775553545.068,458,,1826248,1826248,57999748,91651660,,,
1775553565.859,459,,1826252,1826252,57999756,91651660,,,
1775553587.223,460,,1826252,1826252,57999764,91651660,,,
1775553608.103,461,,1826256,1826256,57999772,91651660,,,
1775553628.777,462,,1826256,1826256,57999780,91651660,,,
1775553649.273,463,,1826256,1826256,57999788,91651660,,,
1775553670.327,464,,1826256,1826256,57999796,91651660,,,
1775553691.374,465,,1826880,1826880,57999804,91651660,,,
1775553712.451,466,,1827088,1827088,57999812,91651660,,,
1775553733.301,467,,1827088,1827088,57999820,91651660,,,
1775553754.314,468,,1827092,1827092,57999828,91651660,,,
1775553774.950,469,,1827508,1827508,57999836,91651660,,,
1775553796.101,470,,1827556,1827556,57999844,91651660,,,
1775553817.119,471,,1827556,1827556,57999852,91651660,,,
