ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775549471.330,172,,1436268,1436268,60639544,62631012,,,
1775549492.305,173,,1436268,1436268,60639548,62631012,,,
1775549513.013,174,,1436268,1436268,60639548,62631012,,,
1775549534.019,175,,1436916,1436916,60639552,62631012,,,
1775549554.631,176,,1436916,1436916,60639552,62631012,,,
1775549575.632,177,,1436916,1436916,60639556,62631012,,,
1775549596.407,178,,1436988,1436988,60639564,62631012,,,
1775549617.347,179,,1437404,1437404,60639568,62631012,,,
1775549638.109,180,,1438040,1438040,60639572,62631012,,,
1775549659.109,181,,1438040,1438040,60639576,62631012,,,
1775549679.942,182,,1438044,1438044,60639580,62631012,,,
1775549701.017,183,,1438256,1438256,60639584,62631012,,,
1775549721.943,184,,1438256,1438256,60639588,62631012,,,
1775549742.893,185,,1438256,1438256,60639592,62631012,,,
1775549763.718,186,,1438668,1438668,60639596,62631012,,,
1775549784.619,187,,1438836,1438836,60639600,62631012,,,
1775549805.436,188,,1439040,1439040,60639604,62631012,,,
1775549826.321,189,,1439044,1439044,60639608,62631012,,,
1775549847.330,190,,1439460,1439460,60639612,62631012,,,
1775549868.293,191,,1439656,1439656,60639616,62631012,,,
1775549889.132,192,,1439660,1439660,60639620,62631012,,,
1775549910.034,193,,1439868,1439868,60639624,62631012,,,
1775549931.010,194,,1440488,1440488,60639628,62631012,,,
1775549951.886,195,,1440900,1440900,60639632,62631012,,,
1775549972.796,196,,1440900,1440900,60639636,62631012,,,
1775549993.629,197,,1441172,1441172,60639636,62631012,,,
1775550014.618,198,,1441796,1441796,60639644,62631012,,,
1775553978.710,0,,1321480,1321480,60667312,60896068,,,
1775553993.849,1,,1331996,1331996,60667324,62642436,,,
1775554008.980,2,,1337056,1337056,60667336,62642448,,,
1775554024.234,3,,1341484,1341484,60667348,62642460,,,
1775554039.308,4,,1345468,1345468,60667356,62642472,,,
1775554054.430,5,,1350940,1350940,60667364,62642480,,,
1775554069.389,6,,1354140,1354140,60667372,62642488,,,
1775554084.314,7,,1357956,1357956,60667384,62642496,,,
1775554099.556,8,,1360872,1360872,60667396,62642508,,,
1775554114.744,9,,1362672,1362672,60667404,62642520,,,
