ts,epoch,tag,VmRSS_kB,VmHWM_kB,gpu_current_B,gpu_peak_B,gc0,gc1,gc2
1775556056.415,360,,2020048,2020048,61597340,145146296,,,
1775556081.896,361,,2020048,2020048,61597348,145146296,,,
1775556109.279,362,,2020256,2020256,61597356,145146296,,,
1775556136.636,363,,2020260,2020260,61597364,145146296,,,
1775556164.232,364,,2020260,2020260,61597372,145146296,,,
1775556191.649,365,,2020260,2020260,61597380,145146296,,,
1775556219.064,366,,2020260,2020260,61597388,145146296,,,
1775556246.389,367,,2020464,2020464,61597396,145146296,,,
1775556273.508,368,,2020464,2020464,61597404,145146296,,,
1775556299.295,369,,2020472,2020472,61597412,145146296,,,
1775556325.089,370,,2020472,2020472,61597416,145146296,,,
1775556350.903,371,,2020472,2020472,61597424,145146296,,,
1775556377.777,372,,2020472,2020472,61597432,145146296,,,
1775556404.597,373,,2020472,2020472,61597440,145146296,,,
1775556431.609,374,,2020476,2020476,61597448,145146296,,,
1775556458.642,375,,2020480,2020480,61597456,145146296,,,
1775556485.400,376,,2020480,2020480,61597464,145146296,,,
1775556511.103,377,,2020480,2020532,61597472,145146296,,,
1775556537.554,378,,2020692,2020772,61597480,145146296,,,
1775556564.061,379,,2020692,2020772,61597488,145146296,,,
1775556590.315,380,,2020692,2020772,61597496,145146296,,,
1775556616.526,381,,2020692,2020772,61597504,145146296,,,
1775556643.554,382,,2020692,2020772,61597512,145146296,,,
1775556670.162,383,,2020692,2020772,61597520,145146296,,,
1775556695.833,384,,2021112,2021112,61597528,145146296,,,
1775556722.845,385,,2021116,2021116,61597536,145146296,,,
1775556749.721,386,,2021128,2021128,61597544,145146296,,,
1775556776.841,387,,2021752,2021752,61597552,145146296,,,
1775556803.927,388,,2021956,2021956,61597560,145146296,,,
1775556831.050,389,,2022784,2022784,61597568,145146296,,,
1775556857.066,390,,2022784,2022784,61597576,145146296,,,
1775556883.427,391,,2022784,2022784,61597584,145146296,,,
1775556910.434,392,,2022784,2022784,61597592,145146296,,,
1775556937.578,393,,2022784,2022784,61597600,145146296,,,
1775556964.583,394,,2022784,2022784,61597608,145146296,,,
1775556991.782,395,,2022788,2022788,61597616,145146296,,,
1775557018.458,396,,2022788,2022788,61597624,145146296,,,
1775557043.894,397,,2022788,2022788,61597632,145146296,,,
1775557070.569,398,,2023004,2023004,61597636,145146296,,,
1775557097.181,399,,2023004,2023004,61597640,145146296,,,
1775557123.874,400,,2023004,2023004,61597644,145146296,,,
1775557150.550,401,,2023008,2023008,61597652,145146296,,,
1775557177.015,402,,2023008,2023008,61597660,145146296,,,
1775557202.428,403,,2023008,2023008,61597668,145146296,,,
1775557229.164,404,,2023008,2023008,61597676,145146296,,,
1775557255.704,405,,2023012,2023012,61597684,145146296,,,
1775557282.394,406,,2023012,2023012,61597692,145146296,,,
1775557309.029,407,,2023016,2023016,61597700,145146296,,,
1775557335.489,408,,2023016,2023016,61597708,145146296,,,
1775557360.909,409,,2023016,2023016,61597716,145146296,,,
1775557387.618,410,,2023016,2023016,61597724,145146296,,,
1775557414.155,411,,2023020,2023020,61597732,145146296,,,
